timestamp,node_id,log_text
706.777300,28,"Node #28 [ 706.77730] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.777329,35,"Node #35 [ 706.77733] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.777429,27,"Node #27 [ 706.77743] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.777499,28,"Node #28 [ 706.77750] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.777528,35,"Node #35 [ 706.77753] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.777627,27,"Node #27 [ 706.77763] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.777698,28,"Node #28 [ 706.77770] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.777727,35,"Node #35 [ 706.77773] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.777826,27,"Node #27 [ 706.77783] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.777896,28,"Node #28 [ 706.77790] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.777925,35,"Node #35 [ 706.77793] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.778025,27,"Node #27 [ 706.77802] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.778095,28,"Node #28 [ 706.77809] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.778124,35,"Node #35 [ 706.77812] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.778223,27,"Node #27 [ 706.77822] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.778294,28,"Node #28 [ 706.77829] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.778323,35,"Node #35 [ 706.77832] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.778422,27,"Node #27 [ 706.77842] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.778492,28,"Node #28 [ 706.77849] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.778521,35,"Node #35 [ 706.77852] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.778621,27,"Node #27 [ 706.77862] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.778691,28,"Node #28 [ 706.77869] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.778720,35,"Node #35 [ 706.77872] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.778819,27,"Node #27 [ 706.77882] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.778890,28,"Node #28 [ 706.77889] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.778919,35,"Node #35 [ 706.77892] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.779018,27,"Node #27 [ 706.77902] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.779088,28,"Node #28 [ 706.77909] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.779117,35,"Node #35 [ 706.77912] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.779217,27,"Node #27 [ 706.77922] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.779287,28,"Node #28 [ 706.77929] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.779316,35,"Node #35 [ 706.77932] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.779415,27,"Node #27 [ 706.77942] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.779485,28,"Node #28 [ 706.77949] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.779515,35,"Node #35 [ 706.77951] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.779614,27,"Node #27 [ 706.77961] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.779684,28,"Node #28 [ 706.77968] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.779713,35,"Node #35 [ 706.77971] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.779813,27,"Node #27 [ 706.77981] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.779883,28,"Node #28 [ 706.77988] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.779912,35,"Node #35 [ 706.77991] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.780011,27,"Node #27 [ 706.78001] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.780081,28,"Node #28 [ 706.78008] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.780110,35,"Node #35 [ 706.78011] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.780210,27,"Node #27 [ 706.78021] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.780280,28,"Node #28 [ 706.78028] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.780309,35,"Node #35 [ 706.78031] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.780408,27,"Node #27 [ 706.78041] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.780479,28,"Node #28 [ 706.78048] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.780508,35,"Node #35 [ 706.78051] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.780607,27,"Node #27 [ 706.78061] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.780677,28,"Node #28 [ 706.78068] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.780706,35,"Node #35 [ 706.78071] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.780806,27,"Node #27 [ 706.78081] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.780876,28,"Node #28 [ 706.78088] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.780905,35,"Node #35 [ 706.78091] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781004,27,"Node #27 [ 706.78100] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.781075,28,"Node #28 [ 706.78107] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.781104,35,"Node #35 [ 706.78110] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781203,27,"Node #27 [ 706.78120] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.781273,28,"Node #28 [ 706.78127] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.781302,35,"Node #35 [ 706.78130] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781402,27,"Node #27 [ 706.78140] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.781472,28,"Node #28 [ 706.78147] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.781501,35,"Node #35 [ 706.78150] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781600,27,"Node #27 [ 706.78160] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.781671,28,"Node #28 [ 706.78167] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.781700,35,"Node #35 [ 706.78170] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781799,27,"Node #27 [ 706.78180] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.781869,28,"Node #28 [ 706.78187] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.781898,35,"Node #35 [ 706.78190] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.781998,27,"Node #27 [ 706.78200] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.782068,28,"Node #28 [ 706.78207] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.782097,35,"Node #35 [ 706.78210] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.782196,27,"Node #27 [ 706.78220] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.782266,28,"Node #28 [ 706.78227] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.782296,35,"Node #35 [ 706.78230] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.782395,27,"Node #27 [ 706.78239] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.782465,28,"Node #28 [ 706.78247] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.782494,35,"Node #35 [ 706.78249] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.782594,27,"Node #27 [ 706.78259] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.782664,28,"Node #28 [ 706.78266] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.782693,35,"Node #35 [ 706.78269] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.782792,27,"Node #27 [ 706.78279] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.782862,28,"Node #28 [ 706.78286] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.782891,35,"Node #35 [ 706.78289] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.782991,27,"Node #27 [ 706.78299] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.783061,28,"Node #28 [ 706.78306] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.783090,35,"Node #35 [ 706.78309] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.783189,27,"Node #27 [ 706.78319] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.783260,28,"Node #28 [ 706.78326] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.783289,35,"Node #35 [ 706.78329] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.783388,27,"Node #27 [ 706.78339] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.783458,28,"Node #28 [ 706.78346] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.783487,35,"Node #35 [ 706.78349] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.783587,27,"Node #27 [ 706.78359] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.783657,28,"Node #28 [ 706.78366] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.783686,35,"Node #35 [ 706.78369] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.783785,27,"Node #27 [ 706.78379] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.783856,28,"Node #28 [ 706.78386] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.783885,35,"Node #35 [ 706.78388] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.783984,27,"Node #27 [ 706.78398] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.784054,28,"Node #28 [ 706.78405] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.784083,35,"Node #35 [ 706.78408] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.784183,27,"Node #27 [ 706.78418] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.784253,28,"Node #28 [ 706.78425] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.784282,35,"Node #35 [ 706.78428] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.784381,27,"Node #27 [ 706.78438] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.784452,28,"Node #28 [ 706.78445] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.784481,35,"Node #35 [ 706.78448] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.784580,27,"Node #27 [ 706.78458] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.784650,28,"Node #28 [ 706.78465] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.784679,35,"Node #35 [ 706.78468] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.784779,27,"Node #27 [ 706.78478] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.784849,28,"Node #28 [ 706.78485] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.784878,35,"Node #35 [ 706.78488] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.784977,27,"Node #27 [ 706.78498] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.785047,28,"Node #28 [ 706.78505] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.785077,35,"Node #35 [ 706.78508] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.785176,27,"Node #27 [ 706.78518] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.785246,28,"Node #28 [ 706.78525] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.785275,35,"Node #35 [ 706.78528] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.785374,27,"Node #27 [ 706.78537] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.785445,28,"Node #28 [ 706.78544] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.785474,35,"Node #35 [ 706.78547] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.785573,27,"Node #27 [ 706.78557] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.785643,28,"Node #28 [ 706.78564] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.785672,35,"Node #35 [ 706.78567] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.785772,27,"Node #27 [ 706.78577] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.785842,28,"Node #28 [ 706.78584] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.785871,35,"Node #35 [ 706.78587] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.785970,27,"Node #27 [ 706.78597] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.786041,28,"Node #28 [ 706.78604] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.786070,35,"Node #35 [ 706.78607] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.786169,27,"Node #27 [ 706.78617] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.786239,28,"Node #28 [ 706.78624] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.786268,35,"Node #35 [ 706.78627] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.786368,27,"Node #27 [ 706.78637] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.786438,28,"Node #28 [ 706.78644] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.786467,35,"Node #35 [ 706.78647] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.786566,27,"Node #27 [ 706.78657] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.786637,28,"Node #28 [ 706.78664] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.786666,35,"Node #35 [ 706.78667] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.786765,27,"Node #27 [ 706.78676] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.786835,28,"Node #28 [ 706.78684] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.786864,35,"Node #35 [ 706.78686] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.786964,27,"Node #27 [ 706.78696] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.787034,28,"Node #28 [ 706.78703] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.787063,35,"Node #35 [ 706.78706] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.787162,27,"Node #27 [ 706.78716] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.787233,28,"Node #28 [ 706.78723] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.787262,35,"Node #35 [ 706.78726] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.787361,27,"Node #27 [ 706.78736] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.787431,28,"Node #28 [ 706.78743] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.787460,35,"Node #35 [ 706.78746] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.787560,27,"Node #27 [ 706.78756] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.787630,28,"Node #28 [ 706.78763] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.787659,35,"Node #35 [ 706.78766] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.787758,27,"Node #27 [ 706.78776] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.787828,28,"Node #28 [ 706.78783] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.787858,35,"Node #35 [ 706.78786] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.787957,27,"Node #27 [ 706.78796] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.788027,28,"Node #28 [ 706.78803] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.788056,35,"Node #35 [ 706.78806] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.788155,27,"Node #27 [ 706.78816] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.788226,28,"Node #28 [ 706.78823] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.788255,35,"Node #35 [ 706.78825] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.788354,27,"Node #27 [ 706.78835] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.788424,28,"Node #28 [ 706.78842] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.788453,35,"Node #35 [ 706.78845] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.788553,27,"Node #27 [ 706.78855] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.788623,28,"Node #28 [ 706.78862] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.788652,35,"Node #35 [ 706.78865] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.788751,27,"Node #27 [ 706.78875] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.788822,28,"Node #28 [ 706.78882] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.788851,35,"Node #35 [ 706.78885] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.788950,27,"Node #27 [ 706.78895] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.789020,28,"Node #28 [ 706.78902] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.789049,35,"Node #35 [ 706.78905] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.789149,27,"Node #27 [ 706.78915] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.789219,28,"Node #28 [ 706.78922] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.789248,35,"Node #35 [ 706.78925] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.789347,27,"Node #27 [ 706.78935] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.789418,28,"Node #28 [ 706.78942] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.789447,35,"Node #35 [ 706.78945] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.789546,27,"Node #27 [ 706.78955] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.789616,28,"Node #28 [ 706.78962] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.789645,35,"Node #35 [ 706.78965] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.789745,27,"Node #27 [ 706.78974] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
706.789815,28,"Node #28 [ 706.78981] 28.[12,1] Sending NETWORK_UPDATE to [1,254] through 29.[1,254] (selected by Neighbors Table)"
706.789844,35,"Node #35 [ 706.78984] 35.[12,1] Sending NETWORK_UPDATE to [1,254] through 27.[12,254] (selected by Parent)"
706.789943,27,"Node #27 [ 706.78994] 27.[12,254] Sending NETWORK_UPDATE to [1,254] through 28.[12,1] (selected by Neighbors Table (MultiHop))"
